唐海馬,#genre#
CHING,http://127.0.0.1:43251/aHR0cDovLzk1LjIxNi43MC45Nzo5NTYwL0NISU5HL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTQ3NCZ2LnR5cGU9MSZpcHM9MTkyLjk5LjM0LjYyOjE5NTkw
FTV,http://127.0.0.1:43251/aHR0cDovLzk1LjIxNi43MC45Nzo5NTYwL0ZUVi9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE0NzUmdi50eXBlPTEmaXBzPTE5Mi45OS4zNC42MjoxOTU5MA==
TV Baduk,http://127.0.0.1:43251/aHR0cDovLzk1LjIxNi43MC45Nzo5NTYwL1RWQmFkdWsvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xNDc2JnYudHlwZT0xJmlwcz0xOTIuOTkuMzQuNjI6MTk1OTA=
브레인티비 BrainTV,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL0JyYWludHYvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0yMjQ1JnYudHlwZT0xJmlwcz0xOTIuOTkuMzQuNjI6MTk1OTA=
SBS Gofl 2,http://127.0.0.1:43251/aHR0cDovLzk1LjIxNi43MC45Nzo5NTYwL0NoYW5uZWxDaGluYS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE0Nzcmdi50eXBlPTEmaXBzPTE5Mi45OS4zNC42MjoxOTU5MA==
PBA Golf,http://127.0.0.1:43251/aHR0cDovLzE5Mi4xNTEuMTUyLjE3MDo5NTYwL3BiYWdvbGYvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xODU4JnYudHlwZT0xJmlwcz0xOTIuOTkuMzQuNjI6MTk1OTA=
tvN Sports,http://127.0.0.1:43251/aHR0cDovLzk1LjIxNi43MC45Nzo5NTYwL1R2TlNwb3J0cy9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE0Nzgmdi50eXBlPTEmaXBzPTE5Mi45OS4zNC42MjoxOTU5MA==
Discovery World,http://127.0.0.1:43251/aHR0cDovLzk1LjIxNi43MC45Nzo5NTYwL0Rpc2NvdmVyeVdvcmxkL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTQ4MiZ2LnR5cGU9MSZpcHM9MTkyLjk5LjM0LjYyOjE5NTkw
Now Jeju TV,http://127.0.0.1:43251/aHR0cDovLzk1LjIxNi43MC45Nzo5NTYwL05PVy9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE0NDQmdi50eXBlPTEmaXBzPTE5Mi45OS4zNC42MjoxOTU5MA==
KBS Joy,http://127.0.0.1:43251/aHR0cDovLzk1LjIxNi43MC45Nzo5NTYwL0tCU05Kb3kvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xNDg2JnYudHlwZT0xJmlwcz0xOTIuOTkuMzQuNjI6MTk1OTA=
KBS Kids,http://127.0.0.1:43251/aHR0cDovLzk1LjIxNi43MC45Nzo5NTYwL0tCU05LaWRzL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTQ4NyZ2LnR5cGU9MSZpcHM9MTkyLjk5LjM0LjYyOjE5NTkw
KBS World,http://127.0.0.1:43251/aHR0cDovLzk1LjIxNi43MC45Nzo5NTYwL0tCU1dvcmxkL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTQ4OCZ2LnR5cGU9MSZpcHM9MTkyLjk5LjM0LjYyOjE5NTkw
KBS 1,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2ticzEvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0yMjcwJnYudHlwZT0xJmlwcz0zOC4xMTQuMTE0LjE1NToxOTU5MA==
KBS 2,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2ticzIvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0yMjcxJnYudHlwZT0xJmlwcz0zOC4xMTQuMTE0LjE1NToxOTU5MA==
KBS 1,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2ticzEvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0yMjQ2JnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
KBS 2,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2ticzIvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0yMjQ3JnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
MBC,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL21iYy9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTIyNzImdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
SBS,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL3Nicy9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE0ODAmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
JTBC,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2p0YmMvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0yMjc0JnYudHlwZT0xJmlwcz02NS4yMS45My4yMDc6MTk1OTU=
TvN,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL3R2bi9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTIyNzMmdi50eXBlPTEmaXBzPTY1LjIxLjkzLjIwNzoxOTU5NQ==
MBN,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL21ibi9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTIyNzUmdi50eXBlPTEmaXBzPTY1LjIxLjkzLjIwNzoxOTU5NQ==
Channle A,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2NoYW5uZWxhL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MjI3NiZ2LnR5cGU9MSZpcHM9NjUuMjEuOTMuMjA3OjE5NTk1
AEC,http://127.0.0.1:43251/aHR0cDovLzY0Ljc0LjE2Ny4xNDY6MTk1NjAvQUVDL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTQxMSZ2LnR5cGU9MSZpcHM9MTQ0LjIxNy42Ny4yMDA6MTk1OTE=
全佳,http://127.0.0.1:43251/aHR0cDovLzY0Ljc0LjE2Ny4xNDY6OTU2MC9xdWFuamlhL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTQxMiZ2LnR5cGU9MSZpcHM9MTQ0LjIxNy42Ny4yMDA6MTk1OTE=
欢喜,http://127.0.0.1:43251/aHR0cDovLzY0Ljc0LjE2Ny4xNDY6OTU2MC9odWFueGkvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xNDE0JnYudHlwZT0xJmlwcz0xNDQuMjE3LjY3LjIwMDoxOTU5MQ==
爱奇艺,http://127.0.0.1:43251/aHR0cDovLzY0Ljc0LjE2Ny4xNDY6OTU2MC9pcWl5aS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE0MTUmdi50eXBlPTEmaXBzPTE0NC4yMTcuNjcuMjAwOjE5NTkx
华丽,http://127.0.0.1:43251/aHR0cDovLzY0Ljc0LjE2Ny4xNDY6OTU2MC90dmJqYWRlL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTQxNiZ2LnR5cGU9MSZpcHM9MTQ0LjIxNy42Ny4yMDA6MTk1OTE=
AOD(粤),http://127.0.0.1:43251/aHR0cDovLzY0Ljc0LjE2Ny4xNDY6OTU2MC9BT0RISy9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE0MTcmdi50eXBlPTEmaXBzPTE0NC4yMTcuNjcuMjAwOjE5NTkx
AOD(国),http://127.0.0.1:43251/aHR0cDovLzY0Ljc0LjE2Ny4xNDY6OTU2MC9BT0RDTi9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE0MTgmdi50eXBlPTEmaXBzPTE0NC4yMTcuNjcuMjAwOjE5NTkx
TVB千禧经典,http://127.0.0.1:43251/aHR0cDovLzY0Ljc0LjE2Ny4xNDY6OTU2MC9UVkJDbGFzc2ljL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTQyMCZ2LnR5cGU9MSZpcHM9MTQ0LjIxNy42Ny4yMDA6MTk1OTE=
天映频道(粤),http://127.0.0.1:43251/aHR0cDovLzY0Ljc0LjE2Ny4xNDY6OTU2MC90aWFueWluZ3l1ZS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE0MjEmdi50eXBlPTEmaXBzPTE0NC4yMTcuNjcuMjAwOjE5NTkx
天映频道(国),http://127.0.0.1:43251/aHR0cDovLzY0Ljc0LjE2Ny4xNDY6OTU2MC90aWFueWluZ2d1by9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE0MjImdi50eXBlPTEmaXBzPTE0NC4yMTcuNjcuMjAwOjE5NTkx
天映經典,http://127.0.0.1:43251/aHR0cDovLzY0Ljc0LjE2Ny4xNDY6OTU2MC90aWFueWluZ2pkZ3VvL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTQyNCZ2LnR5cGU9MSZpcHM9MTQ0LjIxNy42Ny4yMDA6MTk1OTE=
Channel 5 (SG),http://127.0.0.1:43251/aHR0cDovLzY0Ljc0LjE2Ny4xNDY6OTU2MC9DaGFubmVsNS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE3OTImdi50eXBlPTEmaXBzPTE0NC4yMTcuNjcuMjAwOjE5NTkx
Channel 8 (SG),http://127.0.0.1:43251/aHR0cDovLzY0Ljc0LjE2Ny4xNDY6OTU2MC9DaGFubmVsOC9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE3OTMmdi50eXBlPTEmaXBzPTE0NC4yMTcuNjcuMjAwOjE5NTkx
Channel U (SG),http://127.0.0.1:43251/aHR0cDovLzY0Ljc0LjE2Ny4xNDY6OTU2MC9DaGFubmVsVS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE3OTQmdi50eXBlPTEmaXBzPTE0NC4yMTcuNjcuMjAwOjE5NTkx
CNA (SG),http://127.0.0.1:43251/aHR0cDovLzY0Ljc0LjE2Ny4xNDY6OTU2MC9DQU4vaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xNzk1JnYudHlwZT0xJmlwcz0xNDQuMjE3LjY3LjIwMDoxOTU5MQ==
Astro SupersSport 1,http://127.0.0.1:43251/aHR0cDovLzY0Ljc0LjE2Ny4xNDY6OTU2MC9TdXBlcnNTcG9ydDEvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xODA5JnYudHlwZT0xJmlwcz0xNDQuMjE3LjY3LjIwMDoxOTU5MQ==
Astro SupersSport 2,http://127.0.0.1:43251/aHR0cDovLzY0Ljc0LjE2Ny4xNDY6OTU2MC9TdXBlcnNTcG9ydDIvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xODEwJnYudHlwZT0xJmlwcz0xNDQuMjE3LjY3LjIwMDoxOTU5MQ==
Astro SupersSport 3,http://127.0.0.1:43251/aHR0cDovLzY0Ljc0LjE2Ny4xNDY6OTU2MC9TdXBlcnNTcG9ydDMvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xODExJnYudHlwZT0xJmlwcz0xNDQuMjE3LjY3LjIwMDoxOTU5MQ==
Astro SupersSport 4,http://127.0.0.1:43251/aHR0cDovLzY0Ljc0LjE2Ny4xNDY6OTU2MC9TdXBlcnNTcG9ydDQvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xODEyJnYudHlwZT0xJmlwcz0xNDQuMjE3LjY3LjIwMDoxOTU5MQ==
Astro SupersSport 5,http://127.0.0.1:43251/aHR0cDovLzY0Ljc0LjE2Ny4xNDY6OTU2MC9TdXBlcnNTcG9ydDUvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xODEzJnYudHlwZT0xJmlwcz0xNDQuMjE3LjY3LjIwMDoxOTU5MQ==
Astro Arena ,http://127.0.0.1:43251/aHR0cDovLzY0Ljc0LjE2Ny4xNDY6OTU2MC9BcmVuYS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE4MTQmdi50eXBlPTEmaXBzPTE0NC4yMTcuNjcuMjAwOjE5NTkx
Astro Arena 2,http://127.0.0.1:43251/aHR0cDovLzY0Ljc0LjE2Ny4xNDY6OTU2MC9BcmVuYTIvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xODE1JnYudHlwZT0xJmlwcz0xNDQuMjE3LjY3LjIwMDoxOTU5MQ==
CNN US,http://127.0.0.1:43251/aHR0cDovLzUxLjE2MS4xMTYuOTM6OTU2MC9DTk4vaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xNDkwJnYudHlwZT0xJmlwcz0xNDguMTEzLjE3Ni40NzoxOTY5OA==
CNN International,http://127.0.0.1:43251/aHR0cDovLzUxLjE2MS44Ny4xMDg6OTU2MC8wMmNubmkvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xNDkxJnYudHlwZT0xJmlwcz01MS43OS43Mi4xNjg6Mjk1OTM=
Fox News,http://127.0.0.1:43251/aHR0cDovLzUxLjE2MS44Ny4xMDg6OTU2MC8wM2ZveG5ld3MvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xNDkyJnYudHlwZT0xJmlwcz01MS43OS43Mi4xNjg6Mjk1OTM=
MSNBC,http://127.0.0.1:43251/aHR0cDovLzUxLjE2MS44Ny4xMDg6OTU2MC8wNG1zbmJjL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTQ5MyZ2LnR5cGU9MSZpcHM9NTEuNzkuNzIuMTY4OjI5NTkz
Newsmax TV,http://127.0.0.1:43251/aHR0cDovLzUxLjE2MS44Ny4xMDg6OTU2MC8wNW5ld3NtYXgvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xNDk0JnYudHlwZT0xJmlwcz01MS43OS43Mi4xNjg6Mjk1OTM=
One American News,http://127.0.0.1:43251/aHR0cDovLzUxLjE2MS44Ny4xMDg6OTU2MC8wNm9hbi9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE0OTUmdi50eXBlPTEmaXBzPTUxLjc5LjcyLjE2ODoyOTU5Mw==
BBC World News,http://127.0.0.1:43251/aHR0cDovLzUxLjE2MS44Ny4xMDg6OTU2MC8wN2JiYy9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE0OTYmdi50eXBlPTEmaXBzPTUxLjc5LjcyLjE2ODoyOTU5Mw==
Russia Today,http://127.0.0.1:43251/aHR0cDovLzUxLjE2MS44Ny4xMDg6OTU2MC8wOXJ0L2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTQ5NyZ2LnR5cGU9MSZpcHM9NTEuNzkuNzIuMTY4OjI5NTkz
Aljazeera English News,http://127.0.0.1:43251/aHR0cDovLzUxLjE2MS44Ny4xMDg6OTU2MC8xMGFsamUvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xNDk4JnYudHlwZT0xJmlwcz01MS43OS43Mi4xNjg6Mjk1OTM=
Sky News,http://127.0.0.1:43251/aHR0cDovLzE5Mi45OS4xNjAuMTQyOjk1NjAvc2t5bmV3cy9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE0OTkmdi50eXBlPTEmaXBzPTE0Mi40LjIxNi4xNTE6Mzk1OTg=
France 24 En,http://127.0.0.1:43251/aHR0cDovLzE5Mi45OS4xNjAuMTQyOjk1NjAvZjI0ZW4vaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xNTAwJnYudHlwZT0xJmlwcz0xNDIuNC4yMTYuMTUxOjM5NTk4
DW TV,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2R3L2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTUwMSZ2LnR5cGU9MSZpcHM9MTQyLjQuMjE2LjE1MTozOTU5OA==
ABC News,http://127.0.0.1:43251/aHR0cDovLzUxLjE2MS44Ny4xMDg6OTU2MC8xMWFiY25ld3MvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xNTAyJnYudHlwZT0xJmlwcz01MS43OS43Mi4xNjg6Mjk1OTM=
CBS News,http://127.0.0.1:43251/aHR0cDovLzUxLjE2MS4xMTYuOTM6OTU2MC9DQlNOL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTUwMyZ2LnR5cGU9MSZpcHM9MTQ4LjExMy4xNzYuNDc6MTk2OTg=
NBC Now News,http://127.0.0.1:43251/aHR0cDovLzUxLjE2MS4xMTYuOTM6OTU2MC9OQkNOb3dOZXdzL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTUwNCZ2LnR5cGU9MSZpcHM9MTQ4LjExMy4xNzYuNDc6MTk2OTg=
CNBC,http://127.0.0.1:43251/aHR0cDovLzUxLjE2MS44Ny4xMDg6OTU2MC8yMkNOQkMvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xNTA1JnYudHlwZT0xJmlwcz01MS43OS43Mi4xNjg6Mjk1OTM=
Bloomberg,http://127.0.0.1:43251/aHR0cDovLzUxLjE2MS4xMTYuOTM6OTU2MC9CbG9vbWJlcmcvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xNTA2JnYudHlwZT0xJmlwcz0xNDguMTEzLjE3Ni40NzoxOTY5OA==
ESPN 1 US,http://127.0.0.1:43251/aHR0cDovLzEwNC4xNDkuMTUwLjg2Ojk1NjAvRVNQTi9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE1MDcmdi50eXBlPTEmaXBzPTY2LjcwLjE3Ni4yMjI6OTU5OA==
ESPN 2 US,http://127.0.0.1:43251/aHR0cDovLzEwNC4xNDkuMTUwLjg2Ojk1NjAvRVNQTjIvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xNTA4JnYudHlwZT0xJmlwcz02Ni43MC4xNzYuMjIyOjk1OTg=
Fox Sports 1 US,http://127.0.0.1:43251/aHR0cDovLzEwNC4xNDkuMTUwLjg2Ojk1NjAvRm94U3BvcnRzMS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE1MDkmdi50eXBlPTEmaXBzPTY2LjcwLjE3Ni4yMjI6OTU5OA==
Fox Sports 2 US,http://127.0.0.1:43251/aHR0cDovLzEwNC4xNDkuMTUwLjg2Ojk1NjAvRm94U3BvcnRzMi9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE1MTAmdi50eXBlPTEmaXBzPTY2LjcwLjE3Ni4yMjI6OTU5OA==
NBA TV US,http://127.0.0.1:43251/aHR0cDovLzEwNC4xNDkuMTUwLjg2Ojk1NjAvTkJBVFYvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xNTExJnYudHlwZT0xJmlwcz02Ni43MC4xNzYuMjIyOjk1OTg=
Bein Sports US,http://127.0.0.1:43251/aHR0cDovLzUxLjE2MS44Ny4xMDg6OTU2MC9iZWludXMvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xNTEyJnYudHlwZT0xJmlwcz01MS43OS43Mi4xNjg6Mjk1OTM=
NFL Network,http://127.0.0.1:43251/aHR0cDovLzU0LjM2LjE2NC4xNjU6OTU2MC9ORkxOZXR3b3JrL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTUxMyZ2LnR5cGU9MSZpcHM9NTEuNzkuNzguODo5NTkw
Boxing PPV,http://127.0.0.1:43251/aHR0cDovLzE3Ni45Ljg5LjUwOjk1NjAvcHB2Ym94L2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTUxNCZ2LnR5cGU9MSZpcHM9NjYuNzAuMTc2LjIyMjo5NTk4
UFC Pass,http://127.0.0.1:43251/aHR0cDovLzUxLjE2MS4xMTYuOTM6OTU2MC9VRkNQYXNzL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTUxNSZ2LnR5cGU9MSZpcHM9MTQ4LjExMy4xNzYuNDc6MTk2OTg=
Sky Sports Main Event UK,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwLzIyTWFpbkV2ZW50L2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTUxNiZ2LnR5cGU9MSZpcHM9MTczLjIwOC4yMDIuMTE0OjQ5Njkz
Sky Sports Cricket UK,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwLzIzQ3JpY2tldC9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE1MTcmdi50eXBlPTEmaXBzPTE3My4yMDguMjAyLjExNDo0OTY5Mw==
Sky Sports Action UK,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwLzI0c3BhY3Rpb24vaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xNTE4JnYudHlwZT0xJmlwcz0xNzMuMjA4LjIwMi4xMTQ6NDk2OTM=
Sky Sports Golf UK,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwLzI1R29sZi9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE1MTkmdi50eXBlPTEmaXBzPTE3My4yMDguMjAyLjExNDo0OTY5Mw==
Sky Sports Premier League UK,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwLzI2UHJlbWllckxlYWd1ZS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE1MjAmdi50eXBlPTEmaXBzPTE3My4yMDguMjAyLjExNDo0OTY5Mw==
Sky Sports F1 UK,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwLzI3U3BGMS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE1MjEmdi50eXBlPTEmaXBzPTE3My4yMDguMjAyLjExNDo0OTY5Mw==
BT Sports 1 UK,http://127.0.0.1:43251/aHR0cDovLzUuOS4yOS4xNTg6OTU2MC9idDEvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xNTIyJnYudHlwZT0xJmlwcz0xNzMuMjA4LjIwMi4xMTQ6NDk2OTM=
BT Sports 2 UK,http://127.0.0.1:43251/aHR0cDovLzUuOS4yOS4xNTg6OTU2MC9idDIvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xNTIzJnYudHlwZT0xJmlwcz0xNzMuMjA4LjIwMi4xMTQ6NDk2OTM=
BT Sports 3 UK,http://127.0.0.1:43251/aHR0cDovLzUuOS4yOS4xNTg6OTU2MC9idDMvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xNTI0JnYudHlwZT0xJmlwcz0xNzMuMjA4LjIwMi4xMTQ6NDk2OTM=
TSN 1 CA,http://127.0.0.1:43251/aHR0cDovLzE5Mi45OS4xNjAuMTQyOjk1NjAvVFNOMS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE1MjUmdi50eXBlPTEmaXBzPTUxLjc5Ljc4Ljg6OTU5MA==
TSN 2 CA,http://127.0.0.1:43251/aHR0cDovLzE5Mi45OS4xNjAuMTQyOjk1NjAvVFNOMi9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE1MjYmdi50eXBlPTEmaXBzPTUxLjc5Ljc4Ljg6OTU5MA==
TSN 3 CA,http://127.0.0.1:43251/aHR0cDovLzE5Mi45OS4xNjAuMTQyOjk1NjAvVFNOMy9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE1Mjcmdi50eXBlPTEmaXBzPTUxLjc5Ljc4Ljg6OTU5MA==
TSN 4 CA,http://127.0.0.1:43251/aHR0cDovLzE5Mi45OS4xNjAuMTQyOjk1NjAvVFNONC9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE1Mjgmdi50eXBlPTEmaXBzPTUxLjc5Ljc4Ljg6OTU5MA==
TSN 5 CA,http://127.0.0.1:43251/aHR0cDovLzE5Mi45OS4xNjAuMTQyOjk1NjAvVFNONS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE1Mjkmdi50eXBlPTEmaXBzPTUxLjc5Ljc4Ljg6OTU5MA==
Sportsnet Ontario,http://127.0.0.1:43251/aHR0cDovLzE5Mi45OS4xNjAuMTQyOjk1NjAvU3BvcnRzbmV0L2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTUzMCZ2LnR5cGU9MSZpcHM9NTEuNzkuNzguODo5NTkw
Sportsnet One,http://127.0.0.1:43251/aHR0cDovLzE5Mi45OS4xNjAuMTQyOjk1NjAvU3BvcnRzbmV0MS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE1MzEmdi50eXBlPTEmaXBzPTUxLjc5Ljc4Ljg6OTU5MA==
Sportsnet 360,http://127.0.0.1:43251/aHR0cDovLzE5Mi45OS4xNjAuMTQyOjk1NjAvU3BvcnRzbmV0MzYwL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTUzMiZ2LnR5cGU9MSZpcHM9NTEuNzkuNzguODo5NTkw
Sportsnet World,http://127.0.0.1:43251/aHR0cDovLzU0LjM2LjE2NC4xNjU6OTU2MC9zcG5ldHdsL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTUzMyZ2LnR5cGU9MSZpcHM9NTEuNzkuNzguODo5NTkw
NBA CA,http://127.0.0.1:43251/aHR0cDovLzU0LjM2LjE2NC4xNjU6OTU2MC9OQkEvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xNTM0JnYudHlwZT0xJmlwcz01MS43OS43OC44Ojk1OTA=
Disney US,http://127.0.0.1:43251/aHR0cDovLzEwNC4xNDkuMTUwLjg2Ojk1NjAvRGlzbmV5L2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTU1MCZ2LnR5cGU9MSZpcHM9NjYuNzAuMTc2LjIyMjo5NTk4
Disney XD US,http://127.0.0.1:43251/aHR0cDovLzEwNC4xNDkuMTUwLjg2Ojk1NjAvRGlzbmV5WEQvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xNTUxJnYudHlwZT0xJmlwcz02Ni43MC4xNzYuMjIyOjk1OTg=
Disney Junior US,http://127.0.0.1:43251/aHR0cDovLzEwNC4xNDkuMTUwLjg2Ojk1NjAvRGlzbmV5SnVuaW9yL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTU1MiZ2LnR5cGU9MSZpcHM9NjYuNzAuMTc2LjIyMjo5NTk4
Cartoon Network US,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL0NhcnRvb25OZXR3b3JrL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTU1MyZ2LnR5cGU9MSZpcHM9NjYuNzAuMTc2LjIyMjo5NTk4
Nickelodeon US,http://127.0.0.1:43251/aHR0cDovLzUxLjE2MS44Ny4xMDg6OTU2MC9uaWNrL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTU1NCZ2LnR5cGU9MSZpcHM9NTEuNzkuNzIuMTY4OjI5NTkz
Nick Junior US,http://127.0.0.1:43251/aHR0cDovLzUxLjE2MS4xMTYuOTM6OTU2MC9OaWNrSnVuaW9yL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTU1NSZ2LnR5cGU9MSZpcHM9MTQ4LjExMy4xNzYuNDc6MTk2OTg=
Treehouse CA,http://127.0.0.1:43251/aHR0cDovLzE5Mi45OS4xNjAuMTQyOjk1NjAvVHJlZWhvdXNlL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTU1NiZ2LnR5cGU9MSZpcHM9NTEuNzkuNzguODo5NTkw
Nickelodeon CA,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL25pY2svaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xNTU3JnYudHlwZT0xJmlwcz01MS43OS43OC44Ojk1OTA=
